Date_TimeUTC,Date_TimeEU,User,Id,Source,Tweet.content,Tweet.URL,Outlinks,ReplyCount,RetweetCount,LikeCount,QuoteCount,ViewCount,Language,Hashtags,Media+,MentionedUsers,inReplyToUser,inReplyToTweetId,Year
2014-08-03 02:37:52,2014-08-03 04:37:52,elonmusk,495760430870978624,Twitter for iPhone,@IrrelevantGamer @masseffect Mass Effect 2 is one of the best games ever. Also love Saints Row IV.,https://twitter.com/elonmusk/status/495760430870978561,[],36,183,505,17,,en,,,"[User(username='IrrelevantGamer', id=2878714165, displayname='Irrelevant Gamer', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='masseffect', id=20747847, displayname='Mass Effect', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/AnIrrelevantDad,4.957595626374595e+17,2014
2014-08-03 03:19:53,2014-08-03 05:19:53,elonmusk,495771005634482176,Twitter for iPhone,"@drwave @itsDanielSuarez Yeah, Daemon is a great read",https://twitter.com/elonmusk/status/495771005634482176,[],13,7,69,0,,en,,,"[User(username='drwave', id=14092590, displayname='Michael B. Johnson', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='itsDanielSuarez', id=531971062, displayname='Daniel Suarez ✍️ New Book ~ CRITICAL MASS (Jan 31)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/drwave,4.957676906281943e+17,2014
2014-08-03 19:11:50,2014-08-03 21:11:50,elonmusk,496010572333580288,Twitter for iPhone,"While on the subject of AI risk, Our Final Invention by @jrbarrat is also worth reading",https://twitter.com/elonmusk/status/496010572333580289,[],93,143,490,3,,en,,,"[User(username='jrbarrat', id=740719345, displayname='James Barrat', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-08-03 19:18:13,2014-08-03 21:18:13,elonmusk,496012177103663104,Twitter for iPhone,"Hope we're not just the biological boot loader for digital superintelligence. Unfortunately, that is increasingly probable",https://twitter.com/elonmusk/status/496012177103663104,[],632,4194,3638,35,,en,,,,,,2014
2014-08-05 16:53:11,2014-08-05 18:53:11,elonmusk,496700455045840896,Twitter for iPhone,Long exposure of the Falcon 9 predawn launch from Cape Canaveral http://t.co/jQHxIEhuJb,https://twitter.com/elonmusk/status/496700455045840896,[],146,2084,2624,3,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/BuSibXHCEAEXx5A?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/BuSibXHCEAEXx5A?format=jpg&name=large', altText=None)]",,,,2014
2014-08-05 15:07:42,2014-08-05 17:07:42,elonmusk,496673908129804288,Twitter for iPhone,"High velocity reentry (2700 lbs/sqft) appeared to succeed, but, as expected, not enough propellant to land for this and the next mission.",https://twitter.com/elonmusk/status/496673908129804288,[],59,171,371,0,,en,,,,,,2014
2014-08-05 00:22:03,2014-08-05 02:22:03,elonmusk,496451029509374016,Twitter for iPhone,Love EFF “@arstechnica: EFF inaugurates “Stupid Patent of the Month” http://t.co/3AlePablJ9 by @joemullin”,https://twitter.com/elonmusk/status/496451029509373952,['http://ars.to/1s6fYIG'],34,342,310,1,,en,,,"[User(username='arstechnica', id=717313, displayname='Ars Technica', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='joemullin', id=18014746, displayname='Joe Mullin', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/arstechnica,4.964445028451738e+17,2014
2014-08-15 20:16:40,2014-08-15 22:16:40,elonmusk,500375541493411776,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Model S drivetrain warranty increased to infinite miles, applies retroactively ... http://t.co/0Gwukwj6qT",https://twitter.com/elonmusk/status/500375541493411840,['http://teslamotors.com/blog/infinite-mile-warranty'],276,1675,1357,0,,en,,,,,,2014
2014-08-15 20:21:05,2014-08-15 22:21:05,elonmusk,500376654040948672,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@BillGates @RyanSeacrest @TEDchris Am a bit under the weather, but will do it!",https://twitter.com/elonmusk/status/500376654040948737,[],55,312,744,1,,en,,,"[User(username='BillGates', id=50393960, displayname='Bill Gates', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RyanSeacrest', id=16190898, displayname='Ryan Seacrest', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TEDchris', id=14761795, displayname='Chris Anderson', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/BillGates,5.003410052629135e+17,2014
2014-08-15 20:26:33,2014-08-15 22:26:33,elonmusk,500378028141076480,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@awadsayeed Yes. Technically Model 3 or maybe three horizontal bars. Won't be three vertical bars.,https://twitter.com/elonmusk/status/500378028141076483,[],14,23,73,0,,en,,,"[User(username='awadsayeed', id=14205815, displayname='Awad Sayeed', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/awadsayeed,5.003776166085509e+17,2014
2014-08-19 17:06:01,2014-08-19 19:06:01,elonmusk,501777115860066304,Twitter for iPhone,Wikception http://t.co/fd8r4JI2Tx,https://twitter.com/elonmusk/status/501777115860066304,['http://en.m.wikipedia.org/wiki/List_of_lists_of_lists'],103,879,830,0,,da,,,,,,2014
2014-08-23 00:24:44,2014-08-23 02:24:44,elonmusk,502974683864518720,Twitter for iPhone,Three engine F9R Dev1 vehicle auto-terminated during test flight. No injuries or near injuries. Rockets are tricky …,https://twitter.com/elonmusk/status/502974683864518657,[],240,951,1052,1,,en,,,,,,2014
2014-08-23 07:11:39,2014-08-23 09:11:39,elonmusk,503077090803986432,Twitter for iPhone,Ad taken out in Palo Alto Daily by two Model S owners is right. Many of the suggestions will be implemented soon. http://t.co/cF43PvJDgQ,https://twitter.com/elonmusk/status/503077090803986432,[],328,1374,2560,0,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/BvtJ8qZCEAAGVsG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/BvtJ8qZCEAAGVsG?format=jpg&name=large', altText=None)]",,,,2014
2014-08-25 20:26:16,2014-08-25 22:26:16,elonmusk,504001838413516800,Twitter for iPhone,@WillOremus That has been my goal from the beginning. Need the Gigafactory for Model 3.,https://twitter.com/elonmusk/status/504001838413516801,[],25,73,163,1,,en,,,"[User(username='WillOremus', id=154016912, displayname='Will Oremus', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/WillOremus,5.04000716613374e+17,2014
2014-08-25 20:58:59,2014-08-25 22:58:59,elonmusk,504010071714840576,Twitter for iPhone,@cermak @Tesla_Europe I agree. We are fixing this plan. Updated map coming soon.,https://twitter.com/elonmusk/status/504010071714840576,[],24,66,210,1,,en,,,"[User(username='cermak', id=10193812, displayname='Miloš Čermák', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='tesla_europe', id=891546389842456576, displayname='Tesla Europe', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/cermak,5.039528916827628e+17,2014
2014-08-25 21:11:40,2014-08-25 23:11:40,elonmusk,504013262829391872,Twitter for iPhone,Model S limits torque if brake &amp; accel simul pressed. Going to zero torque with brake press would be a safety hazard.,https://twitter.com/elonmusk/status/504013262829391873,[],65,106,277,0,,en,,,,,,2014
2014-08-25 21:13:27,2014-08-25 23:13:27,elonmusk,504013712010018816,Twitter for iPhone,@evanwiththebig @TeslaMotors Expansion to Madrid already underway. Map is being updated. All of Spain &amp; Portugal by end of 2015.,https://twitter.com/elonmusk/status/504013712010018816,[],65,254,239,1,,en,,,,https://twitter.com/blender__user,5.040127102676009e+17,2014
2014-09-01 22:45:28,2014-09-02 00:45:28,elonmusk,506573584890724416,Twitter for iPhone,The graph that really matters http://t.co/FF2AQ0hg15 http://t.co/0Xk2arTzvW,https://twitter.com/elonmusk/status/506573584890724352,['http://slate.me/1pzPSgh'],174,1130,1028,1,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/Bwe1_aiCIAE4bAa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Bwe1_aiCIAE4bAa?format=jpg&name=large', altText=None)]",,,,2014
2014-09-07 03:29:58,2014-09-07 05:29:58,elonmusk,508457119037681728,Twitter for iPhone,"Launch in ~1.5 hours if weather clears. Lightning tower struck earlier, but no effect on rocket or satellite http://t.co/AWdx9LsFZt",https://twitter.com/elonmusk/status/508457119037681665,[],136,901,1380,2,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/Bw5nC3FCUAAwW96?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Bw5nC3FCUAAwW96?format=jpg&name=large', altText=None)]",,,,2014
2014-09-07 14:07:10,2014-09-07 16:07:10,elonmusk,508617476804865984,Twitter for iPhone,Noodles in Shinjuku http://t.co/MWztTqByuA,https://twitter.com/elonmusk/status/508617476804866048,[],331,7825,14969,947,,in,,"[Photo(previewUrl='https://pbs.twimg.com/media/Bw745ZoCQAA2ACR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Bw745ZoCQAA2ACR?format=jpg&name=large', altText=None)]",,,,2014
2014-09-07 14:27:48,2014-09-07 16:27:48,elonmusk,508622668535304192,Twitter for iPhone,Long exposure of AsiaSat 6 transiting to geo orbit over China http://t.co/mPr2Td9kkx,https://twitter.com/elonmusk/status/508622668535304193,[],77,1279,1822,0,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/Bw79nnBCUAEcUgF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Bw79nnBCUAEcUgF?format=jpg&name=large', altText=None)]",,,,2014
2014-09-07 15:06:16,2014-09-07 17:06:16,elonmusk,508632347990687680,Twitter for iPhone,@yoshimasa_satoh It was exactly what I was looking for,https://twitter.com/elonmusk/status/508632347990687745,[],8,170,454,17,,en,,,"[User(username='yoshimasa_satoh', id=194820169, displayname='Yoshimasa Satoh, CFA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/yoshimasa_satoh,5.086313316982743e+17,2014
2014-09-08 08:43:52,2014-09-08 10:43:52,elonmusk,508898503251488768,Twitter for iPhone,Handing over the first Tesla Model S cars in Japan http://t.co/58fzUJBjVs,https://twitter.com/elonmusk/status/508898503251488768,[],108,779,1529,5,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/Bw_4esRCEAEdRuR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Bw_4esRCEAEdRuR?format=jpg&name=large', altText=None)]",,,,2014
2014-09-08 10:14:37,2014-09-08 12:14:37,elonmusk,508921339626127424,Twitter for iPhone,Excellent explanation of the diff betw getting to orbit vs space (suggested by @MarkusvonRoder) https://t.co/7PD42mkIEz,https://twitter.com/elonmusk/status/508921339626127360,['https://what-if.xkcd.com/58/'],44,587,699,0,,en,,,"[User(username='MarkusvonRoder', id=15289075, displayname='...lacks a certain gravitas, enjoys it.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-09-09 04:22:47,2014-09-09 06:22:47,elonmusk,509195186875137984,Twitter for iPhone,"Just did crazy Japanese game show called 逆転の法則. I have no idea what happened, but it was awesome http://t.co/oRQlbCH3de",https://twitter.com/elonmusk/status/509195186875138048,[],167,1119,2476,25,,ja,,"[Photo(previewUrl='https://pbs.twimg.com/media/BxEGUhIIIAA9NDM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/BxEGUhIIIAA9NDM?format=jpg&name=large', altText=None)]",,,,2014
2014-09-09 05:29:25,2014-09-09 07:29:25,elonmusk,509211956436545472,Twitter for iPhone,Meeting with @JAXA_en in a building called … http://t.co/RBS2shPdNY,https://twitter.com/elonmusk/status/509211956436545536,[],53,144,591,1,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/BxEVkrQIUAEfREg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/BxEVkrQIUAEfREg?format=jpg&name=large', altText=None)]","[User(username='JAXA_en', id=104989762, displayname='JAXA(Japan Aerospace Exploration Agency)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-09-10 06:16:48,2014-09-10 08:16:48,elonmusk,509586265986310080,Twitter for iPhone,@Salina_Snipes sounds about right,https://twitter.com/elonmusk/status/509586265986310144,[],4,0,42,0,,en,,,"[User(username='Salina_Snipes', id=1122437718, displayname='Salina Snipes', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/Salina_Snipes,5.095733718817341e+17,2014
2014-09-11 21:00:40,2014-09-11 23:00:40,elonmusk,510171087498260480,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Official Gigafactory address to be: Electric Avenue, McCarran, Nevada",https://twitter.com/elonmusk/status/510171087498260480,[],263,1341,1734,1,,en,,,,,,2014
2014-09-16 21:13:38,2014-09-16 23:13:38,elonmusk,511986289776681024,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Deeply honored and appreciative of the trust that @NASA has placed in @SpaceX for the future of human spaceflight,https://twitter.com/elonmusk/status/511986289776680960,[],206,1682,2546,1,,en,,,"[User(username='NASA', id=11348282, displayname='NASA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SpaceX', id=34743251, displayname='SpaceX', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-09-16 21:18:59,2014-09-16 23:18:59,elonmusk,511987635464585216,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This is the Crew Dragon spacecraft design that we unveiled earlier this year: http://t.co/gmpcAuTgQf,https://twitter.com/elonmusk/status/511987635464585216,['http://www.youtube.com/watch?v=yEQrmDoIRO8'],54,435,605,0,,en,,,,,,2014
2014-09-16 21:20:22,2014-09-16 23:20:22,elonmusk,511987985873502208,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Would also like to congratulate @Boeing, fellow winner of the @NASA commercial crew program",https://twitter.com/elonmusk/status/511987985873502209,[],65,349,777,1,,en,,,"[User(username='Boeing', id=25103967, displayname='The Boeing Company', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NASA', id=11348282, displayname='NASA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-09-20 00:00:22,2014-09-20 02:00:22,elonmusk,513115414620954624,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Calendar app w tap to nav &amp; traffic predictor in Tesla V6.0 release will radically improve how the car adapts to the owner over time,https://twitter.com/elonmusk/status/513115414620954624,[],86,323,547,0,,en,,,,,,2014
2014-09-20 03:17:43,2014-09-20 05:17:43,elonmusk,513165076694454272,Twitter for iPhone,@TalulahRiley Good suggestion :),https://twitter.com/elonmusk/status/513165076694454272,[],16,4,50,0,,en,,,"[User(username='TalulahRiley', id=344538987, displayname='Talulah Riley', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/TalulahRiley,5.131642500646502e+17,2014
2014-09-29 06:22:47,2014-09-29 08:22:47,elonmusk,516473142923915328,Twitter for iPhone,"“@TheDailyShow: The House Science, Space and Technology Committee hearing on global warming. http://t.co/7i5W0Hb39R”",https://twitter.com/elonmusk/status/516473142923915264,['http://on.cc.com/1vcjuzt'],48,375,436,0,,en,,,"[User(username='TheDailyShow', id=158414847, displayname='The Daily Show', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/TheDailyShow,5.164334490332938e+17,2014
2014-10-02 01:31:18,2014-10-02 03:31:18,elonmusk,517486950589014016,Twitter for iPhone,About time to unveil the D and something else http://t.co/qp23yi59i6,https://twitter.com/elonmusk/status/517486950589014016,[],2033,11342,10587,155,,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/By57o4jCYAECwsq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/By57o4jCYAECwsq?format=jpg&name=large', altText=None)]",,,,2014
2014-10-02 03:02:19,2014-10-02 05:02:19,elonmusk,517509858971504576,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I love the Internet. Comments had me literally ROFL. No, it wasn't intentional. Glad I didn't mention the other letter!",https://twitter.com/elonmusk/status/517509858971504640,[],306,1261,2530,2,,en,,,,,,2014
2014-10-09 22:11:52,2014-10-10 00:11:52,elonmusk,520335864053108672,Twitter for iPhone,Just got word that the cumulative miles of the  worldwide Tesla fleet passed half a billion!,https://twitter.com/elonmusk/status/520335864053108736,[],241,986,1902,3,,en,,,,,,2014
2014-10-11 01:10:02,2014-10-11 03:10:02,elonmusk,520743089938251776,Twitter for iPhone,Dual Motor Model S with Autopilot http://t.co/IL7BSn0ZZk,https://twitter.com/elonmusk/status/520743089938251777,['http://teslamotors.com/blog/dual-motor-model-s-and-autopilot'],209,1155,1293,1,,en,,,,,,2014
2014-10-16 05:26:41,2014-10-16 07:26:41,elonmusk,522619616661880832,Twitter for iPhone,Kinda trippy seeing myself on @SouthPark. I've watched the show ever since the J vs SC short. Brian Boitano!,https://twitter.com/elonmusk/status/522619616661880832,[],134,1016,2609,1,,en,,,"[User(username='SouthPark', id=23504870, displayname='South Park', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-10-17 07:24:30,2014-10-17 09:24:30,elonmusk,523011654515032128,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Michigan auto dealers trying to pass anti-consumer legislation http://t.co/qEr5oz3CyE,https://twitter.com/elonmusk/status/523011654515032064,['http://teslamotors.com/blog/raw-deal-michigan'],138,604,394,0,,en,,,,,,2014
2014-10-18 01:53:18,2014-10-18 03:53:18,elonmusk,523290693612367872,Twitter for iPhone,Infrared video of Falcon rocket reentry captured by @NASA tracking cameras http://t.co/GQLCFLlrUC,https://twitter.com/elonmusk/status/523290693612367872,['http://m.youtube.com/watch?v=_UFjK_CFKgA&feature=youtu.be'],61,514,639,0,,en,,,"[User(username='NASA', id=11348282, displayname='NASA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-10-26 18:18:37,2014-10-26 19:18:37,elonmusk,526437760274792384,Twitter for iPhone,Was going to work out this morning. Went to IHOP instead.,https://twitter.com/elonmusk/status/526437760274792448,[],416,1802,4060,6,,en,,,,,,2014
2014-10-28 05:50:46,2014-10-28 06:50:46,elonmusk,526974332052844480,Twitter for iPhone,"Also, lease price improvement is due to US Bank deal. It is *not* a discount. Revenue to Tesla is unchanged.",https://twitter.com/elonmusk/status/526974332052844544,[],62,240,518,0,,en,,,,https://twitter.com/elonmusk,5.269712012314092e+17,2014
2014-10-28 05:38:19,2014-10-28 06:38:19,elonmusk,526971201231409216,Twitter for iPhone,Article in @WSJ re Tesla sales is incorrect. September was a record high WW and up 65% year-over-year in North America.,https://twitter.com/elonmusk/status/526971201231409152,[],136,628,939,2,,en,,,"[User(username='WSJ', id=3108351, displayname='The Wall Street Journal', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-10-28 23:54:52,2014-10-29 00:54:52,elonmusk,527247155954610176,Twitter for iPhone,Sorry to hear about the @OrbitalSciences launch. Hope they recover soon.,https://twitter.com/elonmusk/status/527247155954610176,[],139,863,1332,0,,en,,,"[User(username='OrbitalSciences', id=2845385128, displayname='Orbital Sciences', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-10-31 22:52:40,2014-10-31 23:52:40,elonmusk,528318667306446784,Twitter for iPhone,Deepest sympathies to the families of the pilots and the Virgin Galactic team,https://twitter.com/elonmusk/status/528318667306446848,[],75,1039,1656,1,,en,,,,,,2014
2014-11-04 02:53:09,2014-11-04 03:53:09,elonmusk,529466348976345088,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Review of performance version of dual motor Model S by @MotorTrend http://t.co/wSsbXFdv42,https://twitter.com/elonmusk/status/529466348976345088,['http://motortrend.com/roadtests/alternative/1411_2015_tesla_model_s_p85d_first_test/'],93,556,662,0,,en,,,"[User(username='MotorTrend', id=25383000, displayname='motortrend', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,2014
2014-11-07 05:56:03,2014-11-07 06:56:03,elonmusk,530599540995260416,Twitter for iPhone,Astronauts Play With Blobs of Water in Zero Gravity http://t.co/SeCDcWTnJv,https://twitter.com/elonmusk/status/530599540995260416,['http://www.slate.com/blogs/future_tense/2014/11/06/astronauts_on_the_international_space_station_play_with_balls_of_water_in.html?wpsrc'],92,483,549,0,,en,,,,,,2014
2014-11-11 02:19:47,2014-11-11 03:19:47,elonmusk,531994668608024576,Twitter for iPhone,SpaceX is still in the early stages of developing advanced micro-satellites operating in large formations. Announcement in 2 to 3 months.,https://twitter.com/elonmusk/status/531994668608024576,[],223,2025,2240,2,,en,,,,,,2014
2014-11-11 02:26:03,2014-11-11 03:26:03,elonmusk,531996243904716800,Twitter for iPhone,@Shmizer1 unfettered certainly and at very low cost,https://twitter.com/elonmusk/status/531996243904716800,[],24,53,141,2,,en,,,"[User(username='Shmizer1', id=407809683, displayname='Taras', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/Shmizer1,5.319957688909947e+17,2014
2014-11-18 15:36:09,2014-11-18 16:36:09,elonmusk,534731793832751104,Twitter for iPhone,Tesla comic book http://t.co/enyjX9bcGE,https://twitter.com/elonmusk/status/534731793832751106,[],101,614,1230,4,,es,,"[Photo(previewUrl='https://pbs.twimg.com/media/B2u_uw9CMAEgS_H?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/B2u_uw9CMAEgS_H?format=jpg&name=large', altText=None)]",,,,2014
2014-11-19 15:02:00,2014-11-19 16:02:00,elonmusk,535085589456879616,Twitter for iPhone,Really hate it when companies bring out an awesome show car and then you can never actually buy it. So lame.,https://twitter.com/elonmusk/status/535085589456879616,[],277,1603,2985,34,,en,,,,,,2014
2014-11-19 14:59:48,2014-11-19 15:59:48,elonmusk,535085033904558080,Twitter for iPhone,"Rumors about canceling Falcon wing doors are false. At Tesla, the production car will always be better than the show car.",https://twitter.com/elonmusk/status/535085033904558080,[],116,1157,2115,1,,en,,,,,,2014
